Action: improve | review | Learn | conjugate | listen | compose | errors
Result: new | familiar | known | 0 | 0.5 | 1
sDay: sprintDay ; A/P: active | passive ; warning: starting row = 5 is fixed
ID	ACTION	RESULT	DURATION	SDAY	A/P
1755	review	1	14	48	a
1756	review	1	5	48	a
1757	review	1	8	48	a
1758	review	1	6	48	a
1759	review	1	17	48	a
1760	review	1	15	48	a
1761	review	1	10	48	a
1762	review	1	12	48	a
1763	review	1	5	48	a
1764	review	1	5	48	a
1765	review	1	13	48	a
1766	review	1	17	48	a
1767	review	1	18	48	a
1768	review	1	12	48	a
1769	review	1	19	48	a
1770	review	1	25	48	a
1771	review	1	14	48	a
1772	review	1	20	48	a
1773	review	1	11	48	a
1774	review	1	37	48	a
1775	review	1	8	48	a
1776	learn	n	17	48	a
1777	learn	n	18	48	a
1778	learn	n	10	48	a
1779	learn	n	12	48	a
1780	learn	n	18	48	a
1781	learn	n	16	48	a
1782	learn	n	12	48	a
1783	learn	n	11	48	a
1784	learn	n	23	48	a
1785	learn	n	9	48	a
1786	learn	n	9	48	a
1787	learn	n	8	48	a
1788	learn	n	11	48	a
1789	learn	n	5	48	a
1790	learn	n	10	48	a
1791	learn	n	6	48	a
1792	learn	n	15	48	a
1793	learn	n	7	48	a
1794	learn	n	7	48	a
1795	learn	n	9	48	a
1796	learn	n	5	48	a
1797	learn	n	5	48	a
1798	learn	n	41	48	a
1799	learn	n	24	48	a
1800	learn	n	5	48	a
1776	learn	linked	14	48	a
1777	learn	linked	7	48	a
1778	learn	linked	9	48	a
1779	learn	linked	7	48	a
1780	learn	linked	12	48	a
1781	learn	linked	5	48	a
1782	learn	linked	10	48	a
1783	learn	linked	5	48	a
1784	learn	linked	9	48	a
1785	learn	linked	7	48	a
1786	learn	linked	5	48	a
1787	learn	linked	7	48	a
1788	learn	linked	22	48	a
1789	learn	linked	4	48	a
1790	learn	linked	9	48	a
1791	learn	linked	7	48	a
1792	learn	linked	18	48	a
1793	learn	linked	4	48	a
1794	learn	linked	5	48	a
1795	learn	linked	5	48	a
1796	learn	linked	20	48	a
1797	learn	linked	18	48	a
1798	learn	linked	6	48	a
1799	learn	linked	9	48	a
1800	learn	linked	6	48	a
3049	verbs	1	10	48	P
2852	verbs	1	9	48	P
3051	verbs	1	5	48	P
3090	verbs	1	5	48	P
3093	verbs	1	34	48	P
3047	verbs	1	15	48	P
3053	verbs	1	5	48	P
2853	verbs	1	4	48	P
3089	verbs	1	6	48	P
2854	verbs	1	5	48	P
3091	verbs	1	4	48	P
2851	verbs	1	27	48	P
3050	verbs	1	4	48	P
3094	verbs	1	7	48	P
3046	verbs	1	5	48	P
3088	verbs	1	5	48	P
2855	verbs	1	2	48	P
3052	verbs	1	6	48	P
0	verbs	1	19	48	p
3050	verbs	0	17	48	A
2853	verbs	1	7	48	A
3049	verbs	0	22	48	A
3053	verbs	1	7	48	A
2854	verbs	1	8	48	A
3091	verbs	1	14	48	A
3047	verbs	1	5	48	A
3089	verbs	1	10	48	A
3093	verbs	1	15	48	A
3088	verbs	1	5	48	A
3051	verbs	1	3	48	A
2852	verbs	1	12	48	A
3094	verbs	1	9	48	A
3052	verbs	1	3	48	A
2855	verbs	1	7	48	A
3090	verbs	1	7	48	A
3046	verbs	1	8	48	A
2851	verbs	1	8	48	A
2755	compose	1	16	48	a
2826	compose	1	14	48	a
742	improve	1	17	48	a
3080	verbs	1	10	48	A
3094	verbs	1	8	48	A
2970	verbs	1	4	48	A
3102	verbs	1	2	48	A
2998	verbs	1	4	48	A
3099	verbs	1	2	48	A
3004	verbs	1	2	48	A
3051	verbs	1	13	48	A
2869	verbs	1	10	48	A
3071	verbs	1	2	48	A
2867	verbs	1	7	48	A
2925	verbs	1	12	48	A
3013	verbs	1	4	48	A
3030	verbs	1	3	48	A
3048	verbs	1	1	48	A
3063	verbs	1	6	48	A
3077	verbs	1	10	48	A
3054	verbs	1	3	48	A
2959	verbs	1	3	48	A
2870	verbs	1	3	48	A
2866	verbs	1	6	48	a
2903	verbs	1	5	48	p
3058	verbs	1	3	48	p
2947	verbs	1	3	48	p
3048	verbs	1	2	48	a
3089	verbs	1	5	48	p
3115	verbs	1	3	48	p
2929	verbs	0	4	48	p
3053	verbs	1	6	48	a
2885	verbs	1	6	48	p
3113	verbs	1	4	48	a
3085	verbs	1	16	48	a
3059	verbs	1	2	48	a
3061	verbs	1	2	48	a
3002	verbs	1	3	48	p
3109	verbs	1	2	48	p
3105	verbs	1	4	48	p
2871	verbs	1	6	48	a
2957	verbs	1	2	48	p
2991	verbs	1	4	48	p
0	verbs	1	24	48	p
2943	verbs	1	3	48	a
2931	verbs	1	2	48	p
3113	verbs	1	10	48	a
2865	verbs	1	8	48	a
3082	verbs	1	5	48	a
3074	verbs	1	11	48	a
2918	verbs	1	13	48	a
3052	verbs	1	5	48	a
3102	verbs	1	3	48	p
3100	verbs	1	2	48	a
3068	verbs	1	4	48	a
2879	verbs	1	9	48	a
3004	verbs	1	3	48	p
3117	verbs	1	3	48	p
3003	verbs	1	2	48	a
2980	verbs	1	2	48	a
2940	verbs	1	1	48	p
2944	verbs	1	1	48	a
3057	verbs	1	1	48	p
3061	verbs	1	2	48	a
754	improve	1	8	49	a
755	improve	1	12	49	a
1602	improve	1	17	49	a
1706	improve	1	8	49	a
757	review	1	11	49	a
761	review	1	8	49	a
763	review	1	8	49	a
765	review	1	10	49	a
768	review	1	4	49	a
771	review	1	4	49	a
772	review	1	6	49	a
787	review	1	5	49	a
789	review	0	16	49	a
794	review	0	5	49	a
796	review	1	5	49	a
800	review	1	4	49	a
1627	review	1	6	49	a
1628	review	1	5	49	a
1629	review	1	5	49	a
1631	review	1	5	49	a
1633	review	1	6	49	a
1634	review	0	12	49	a
1635	review	1	5	49	a
1636	review	1	6	49	a
1637	review	1	56	49	a
1638	review	1	13	49	a
1639	review	1	9	49	a
1640	review	1	17	49	a
1642	review	1	13	49	a
1643	review	1	6	49	a
1644	review	1	4	49	a
1645	review	1	3	49	a
1648	review	1	4	49	a
1650	review	1	13	49	a
1651	review	1	10	49	a
1726	review	1	4	49	a
1727	review	1	6	49	a
1728	review	1	6	49	a
1729	review	1	14	49	a
1730	review	1	7	49	a
1731	review	1	29	49	a
1732	review	1	4	49	a
1733	review	1	11	49	a
1734	review	1	7	49	a
1735	review	1	4	49	a
1736	review	1	8	49	a
1801	learn	n	13	49	a
1802	learn	n	4	49	a
1803	learn	n	8	49	a
1804	learn	n	6	49	a
1805	learn	n	6	49	a
1806	learn	n	7	49	a
1807	learn	n	32	49	a
1808	learn	n	7	49	a
1809	learn	n	21	49	a
1810	learn	n	6	49	a
1811	learn	n	9	49	a
1812	learn	n	6	49	a
1813	learn	n	4	49	a
1814	learn	n	6	49	a
1815	learn	n	25	49	a
1816	learn	n	7	49	a
1801	learn	linked	5	49	a
1802	learn	linked	20	49	a
1803	learn	linked	8	49	a
1804	learn	linked	5	49	a
1805	learn	linked	7	49	a
1806	learn	linked	5	49	a
1807	learn	linked	5	49	a
1808	learn	linked	5	49	a
1809	learn	linked	7	49	a
1810	learn	linked	7	49	a
1811	learn	linked	7	49	a
1812	learn	linked	5	49	a
1813	learn	linked	6	49	a
1814	learn	linked	7	49	a
1815	learn	linked	7	49	a
1816	learn	linked	6	49	a
1737	review	1	5	49	a
1738	review	1	5	49	a
1739	review	1	3	49	a
1740	review	1	3	49	a
1741	review	1	3	49	a
1742	review	1	4	49	a
1743	review	1	3	49	a
1744	review	1	2	49	a
1745	review	1	3	49	a
1746	review	1	3	49	a
1747	review	1	4	49	a
1748	review	1	15	49	a
1749	review	0	12	49	a
1750	review	1	4	49	a
1776	review	1	17	49	a
1777	review	1	10	49	a
1778	review	1	9	49	a
1779	review	0	17	49	a
1780	review	1	42	49	a
1781	review	1	12	49	a
1782	review	1	11	49	a
1783	review	1	11	49	a
1784	review	1	22	49	a
1785	review	1	11	49	a
1786	review	1	11	49	a
1787	review	1	6	49	a
1788	review	1	8	49	a
1789	review	1	3	49	a
1790	review	0	17	49	a
1791	review	1	11	49	a
1792	review	1	12	49	a
1793	review	1	11	49	a
1794	review	1	11	49	a
1795	review	1	5	49	a
1796	review	1	4	49	a
1797	review	1	5	49	a
1798	review	1	17	49	a
1799	review	1	14	49	a
1800	review	1	6	49	a
1817	learn	n	23	49	a
1818	learn	n	14	49	a
1819	learn	n	6	49	a
1820	learn	n	9	49	a
1821	learn	n	7	49	a
1822	learn	n	7	49	a
1823	learn	n	4	49	a
1824	learn	n	9	49	a
1825	learn	n	6	49	a
1826	learn	n	11	49	a
1817	learn	linked	10	49	a
1818	learn	linked	6	49	a
1819	learn	linked	4	49	a
1820	learn	linked	4	49	a
1821	learn	linked	5	49	a
1822	learn	linked	5	49	a
1823	learn	linked	5	49	a
1824	learn	linked	7	49	a
1825	learn	linked	5	49	a
1826	learn	linked	8	49	a
2937	verbs	1	4	49	A
3111	verbs	1	2	49	A
2852	verbs	1	11	49	A
2956	verbs	1	2	49	A
2864	verbs	1	3	49	A
2868	verbs	1	4	49	A
3081	verbs	1	2	49	A
3015	verbs	1	1	49	A
2858	verbs	1	2	49	A
2939	verbs	1	2	49	A
3056	verbs	1	4	49	A
3008	verbs	1	1	49	A
2870	verbs	1	3	49	A
2894	verbs	1	2	49	A
2847	verbs	1	2	49	A
3114	verbs	1	2	49	A
3013	verbs	1	3	49	A
3002	verbs	1	1	49	A
2882	verbs	1	1	49	A
2887	verbs	0	17	49	A
789	improve	1	10	50	a
794	improve	1	3	50	a
1634	improve	1	7	50	a
1749	improve	1	16	50	a
1779	improve	1	25	50	a
1790	improve	1	22	50	a
778	review	1	5	50	a
781	review	1	3	50	a
790	review	1	4	50	a
792	review	1	9	50	a
795	review	1	4	50	a
797	review	1	4	50	a
799	review	1	15	50	a
801	review	1	4	50	a
1653	review	1	7	50	a
1654	review	1	6	50	a
1656	review	1	3	50	a
1657	review	1	2	50	a
1658	review	1	5	50	a
1659	review	1	6	50	a
1660	review	1	11	50	a
1662	review	1	7	50	a
1663	review	1	6	50	a
1664	review	1	4	50	a
1665	review	1	5	50	a
1666	review	1	5	50	a
1667	review	1	6	50	a
1668	review	1	4	50	a
1669	review	1	11	50	a
1670	review	1	4	50	a
1671	review	1	4	50	a
1672	review	1	4	50	a
1673	review	1	7	50	a
1674	review	1	4	50	a
1675	review	1	4	50	a
1676	review	1	5	50	a
1751	review	1	10	50	a
1752	review	1	6	50	a
1753	review	1	2	50	a
1754	review	1	4	50	a
1755	review	1	3	50	a
1756	review	1	3	50	a
1757	review	1	3	50	a
1758	review	1	4	50	a
1759	review	1	5	50	a
1760	review	0	14	50	a
1761	review	1	11	50	a
1762	review	1	9	50	a
1763	review	1	4	50	a
1764	review	1	3	50	a
1765	review	1	3	50	a
1766	review	1	6	50	a
1767	review	1	6	50	a
1768	review	0	10	50	a
1769	review	1	9	50	a
1770	review	1	9	50	a
1771	review	1	8	50	a
1772	review	1	7	50	a
1773	review	1	6	50	a
1774	review	1	10	50	a
1775	review	1	6	50	a
1801	review	1	5	50	a
1802	review	1	10	50	a
1803	review	1	9	50	a
1804	review	1	2	50	a
1805	review	1	4	50	a
1806	review	1	3	50	a
1807	review	1	14	50	a
1808	review	1	4	50	a
1809	review	1	11	50	a
1810	review	1	4	50	a
1811	review	1	5	50	a
1812	review	1	8	50	a
1813	review	1	3	50	a
1814	review	1	6	50	a
1815	review	1	8	50	a
1816	review	0	7	50	a
1817	review	1	3	50	a
1818	review	1	15	50	a
1819	review	1	3	50	a
1820	review	0	7	50	a
1821	review	1	3	50	a
1822	review	1	7	50	a
1823	review	1	7	50	a
1824	review	1	9	50	a
1825	review	1	5	50	a
1826	review	1	9	50	a
1827	learn	n	7	50	a
1828	learn	n	20	50	a
1829	learn	n	13	50	a
1830	learn	n	4	50	a
1831	learn	n	8	50	a
1832	learn	n	7	50	a
1833	learn	n	4	50	a
1834	learn	n	11	50	a
1835	learn	n	6	50	a
1836	learn	n	5	50	a
1837	learn	n	5	50	a
1838	learn	n	7	50	a
1839	learn	n	8	50	a
1840	learn	n	6	50	a
1841	learn	n	6	50	a
1842	learn	n	9	50	a
1843	learn	n	5	50	a
1844	learn	n	9	50	a
1845	learn	n	5	50	a
1846	learn	n	6	50	a
1847	learn	n	5	50	a
1848	learn	n	7	50	a
1849	learn	n	17	50	a
1850	learn	n	6	50	a
1851	learn	n	15	50	a
1827	learn	linked	5	50	a
1828	learn	linked	5	50	a
1829	learn	linked	5	50	a
1830	learn	linked	6	50	a
1831	learn	linked	4	50	a
1832	learn	linked	5	50	a
1833	learn	linked	4	50	a
1834	learn	linked	9	50	a
1835	learn	linked	4	50	a
1836	learn	linked	5	50	a
1837	learn	linked	5	50	a
1838	learn	linked	22	50	a
1839	learn	linked	9	50	a
1840	learn	linked	5	50	a
1841	learn	linked	4	50	a
1842	learn	linked	6	50	a
1843	learn	linked	4	50	a
1844	learn	linked	6	50	a
1845	learn	linked	5	50	a
1846	learn	linked	5	50	a
1847	learn	linked	5	50	a
1848	learn	linked	6	50	a
1849	learn	linked	8	50	a
1850	learn	linked	6	50	a
1851	learn	linked	7	50	a
3103	verbs	1	4	50	A
2852	verbs	1	11	50	A
3119	verbs	1	5	50	A
3098	verbs	1	3	50	A
3084	verbs	1	3	50	A
3053	verbs	1	5	50	A
2859	verbs	1	3	50	A
2949	verbs	1	2	50	A
3080	verbs	1	3	50	A
3014	verbs	1	4	50	A
3109	verbs	1	2	50	A
3025	verbs	1	2	50	A
3004	verbs	1	1	50	A
3046	verbs	1	8	50	A
3081	verbs	1	1	50	A
3092	verbs	1	4	50	A
3124	verbs	1	2	50	A
3087	verbs	1	4	50	A
3104	verbs	1	3	50	A
3072	verbs	1	5	50	A
2731	compose	1	6	50	a
2750	compose	1	7	50	a
2781	compose	1	2	50	a
2800	compose	0	5	50	a
2736	compose	1	2	50	a
2715	compose	1	10	50	a
2752	compose	1	5	50	a
2742	compose	1	7	50	a
2830	compose	1	3	50	a
2811	compose	1	6	50	a
2744	compose	1	4	50	a
2695	compose	1	5	50	a
2825	compose	1	2	50	a
2735	compose	1	5	50	a
2717	compose	1	2	50	a
2757	compose	1	3	50	a
2708	compose	1	4	50	a
2799	compose	1	7	50	a
2788	compose	1	2	50	a
2764	compose	1	5	50	a
3110	verbs	1	15	50	A
2980	verbs	1	3	50	A
2993	verbs	1	7	50	A
3108	verbs	1	3	50	A
2893	verbs	1	4	50	A
3050	verbs	1	5	50	A
2867	verbs	1	3	50	A
3021	verbs	1	39	50	A
2933	verbs	1	3	50	A
2853	verbs	0	12	50	A
3030	verbs	1	7	50	A
3028	verbs	1	31	50	A
3106	verbs	1	4	50	A
2925	verbs	1	29	50	A
3078	verbs	1	4	50	A
2883	verbs	1	5	50	A
2885	verbs	1	11	50	A
2940	verbs	1	5	50	A
2886	verbs	0	17	50	A
3063	verbs	1	6	50	A
802	review	1	23	51	a
803	review	1	5	51	a
804	review	1	4	51	a
805	review	1	20	51	a
806	review	1	5	51	a
807	review	1	10	51	a
808	review	1	3	51	a
809	review	1	3	51	a
810	review	0	9	51	a
811	review	1	158	51	a
812	review	1	9	51	a
813	review	1	5	51	a
814	review	1	22	51	a
815	review	1	13	51	a
816	review	1	4	51	a
817	review	0	11	51	a
818	review	1	5	51	a
819	review	1	4	51	a
820	review	1	5	51	a
821	review	1	11	51	a
822	review	1	4	51	a
823	review	1	6	51	a
825	review	1	4	51	a
827	review	0	13	51	a
828	review	1	4	51	a
829	review	1	4	51	a
830	review	1	5	51	a
831	review	1	5	51	a
832	review	1	8	51	a
833	review	1	4	51	a
834	review	1	16	51	a
835	review	1	7	51	a
839	review	1	6	51	a
840	review	1	7	51	a
841	review	1	15	51	a
842	review	1	4	51	a
845	review	1	4	51	a
846	review	1	8	51	a
847	review	1	8	51	a
848	review	1	7	51	a
851	review	1	6	51	a
853	review	1	5	51	a
865	review	1	6	51	a
866	review	1	4	51	a
867	review	1	4	51	a
870	review	1	6	51	a
877	review	0	9	51	a
878	review	1	6	51	a
879	review	1	4	51	a
880	review	0	9	51	a
881	review	1	5	51	a
882	review	0	10	51	a
889	review	1	19	51	a
894	review	1	5	51	a
896	review	1	10	51	a
899	review	1	5	51	a
902	review	1	5	51	a
903	review	1	8	51	a
904	review	1	11	51	a
905	review	1	4	51	a
907	review	1	5	51	a
908	review	1	17	51	a
909	review	1	7	51	a
1677	review	1	7	51	a
1678	review	1	6	51	a
1679	review	1	4	51	a
1680	review	1	5	51	a
1681	review	1	8	51	a
1682	review	1	4	51	a
1683	review	1	3	51	a
1684	review	1	7	51	a
1685	review	1	5	51	a
1686	review	1	4	51	a
1687	review	1	13	51	a
1688	review	1	5	51	a
1689	review	0	15	51	a
1690	review	1	6	51	a
1691	review	1	10	51	a
1692	review	1	4	51	a
1693	review	1	4	51	a
1694	review	1	11	51	a
1695	review	0	13	51	a
1696	review	0	8	51	a
1697	review	1	4	51	a
1698	review	1	6	51	a
1700	review	0	7	51	a
1701	review	1	9	51	a
1776	review	1	7	51	a
1777	review	1	9	51	a
1778	review	0	21	51	a
1779	review	1	12	51	a
1780	review	1	18	51	a
1781	review	1	5	51	a
1782	review	0	12	51	a
1783	review	1	16	51	a
1784	review	0	23	51	a
1785	review	1	18	51	a
1786	review	0	12	51	a
1787	review	1	11	51	a
1788	review	0	12	51	a
1789	review	1	4	51	a
1790	review	1	48	51	a
1791	review	0	12	51	a
1792	review	0	19	51	a
1793	review	1	7	51	a
1794	review	1	13	51	a
1795	review	1	16	51	a
1796	review	1	4	51	a
1797	review	1	4	51	a
1798	review	1	9	51	a
1799	review	1	5	51	a
1800	review	1	3	51	a
1827	review	1	6	51	a
1828	review	1	9	51	a
1829	review	1	4	51	a
1830	review	1	6	51	a
1831	review	1	4	51	a
1832	review	1	5	51	a
1833	review	1	10	51	a
1834	review	0	12	51	a
1835	review	1	5	51	a
1836	review	1	3	51	a
1837	review	1	10	51	a
1838	review	1	7	51	a
1839	review	1	5	51	a
1840	review	1	6	51	a
1841	review	1	4	51	a
1842	review	1	6	51	a
1843	review	1	5	51	a
1844	review	1	4	51	a
1845	review	1	7	51	a
1846	review	1	7	51	a
1847	review	1	4	51	a
1848	review	1	20	51	a
1849	review	1	4	51	a
1850	review	1	5	51	a
1851	review	1	6	51	a
1852	learn	n	7	51	a
1853	learn	n	8	51	a
1854	learn	n	6	51	a
1855	learn	n	6	51	a
1856	learn	n	5	51	a
1857	learn	n	7	51	a
1858	learn	n	5	51	a
1859	learn	n	7	51	a
1860	learn	n	6	51	a
1861	learn	n	6	51	a
1862	learn	n	6	51	a
1863	learn	n	8	51	a
1864	learn	n	6	51	a
1865	learn	n	6	51	a
1866	learn	n	8	51	a
1867	learn	n	5	51	a
1868	learn	n	14	51	a
1869	learn	n	6	51	a
1870	learn	n	7	51	a
1871	learn	n	9	51	a
1872	learn	n	6	51	a
1873	learn	n	7	51	a
1874	learn	n	5	51	a
1875	learn	n	10	51	a
1876	learn	n	6	51	a
1852	learn	linked	4	51	a
1853	learn	linked	5	51	a
1854	learn	linked	7	51	a
1855	learn	linked	8	51	a
1856	learn	linked	5	51	a
1857	learn	linked	6	51	a
1858	learn	linked	6	51	a
1859	learn	linked	6	51	a
1860	learn	linked	28	51	a
1861	learn	linked	5	51	a
1862	learn	linked	5	51	a
1863	learn	linked	6	51	a
1864	learn	linked	5	51	a
1865	learn	linked	5	51	a
1866	learn	linked	6	51	a
1867	learn	linked	11	51	a
1868	learn	linked	7	51	a
1869	learn	linked	5	51	a
1870	learn	linked	6	51	a
1871	learn	linked	7	51	a
1872	learn	linked	26	51	a
1873	learn	linked	4	51	a
1874	learn	linked	4	51	a
1875	learn	linked	4	51	a
1876	learn	linked	7	51	a
2887	verbs	0	24	51	P
3123	verbs	1	6	51	P
3108	verbs	1	4	51	P
2886	verbs	1	6	51	P
3109	verbs	1	4	51	P
3068	verbs	1	6	51	P
2881	verbs	1	3	51	P
2859	verbs	1	3	51	P
2925	verbs	1	3	51	P
3114	verbs	1	3	51	P
2912	verbs	1	2	51	P
2850	verbs	1	3	51	P
3072	verbs	1	3	51	P
3066	verbs	1	2	51	P
3104	verbs	1	5	51	P
3111	verbs	1	2	51	P
2889	verbs	1	4	51	P
2915	verbs	1	2	51	P
3024	verbs	1	2	51	P
3103	verbs	1	3	51	P
0	verbs	1	60	51	p
2737	compose	1	6	51	a
2697	compose	1	6	51	a
2795	compose	1	4	51	a
2816	compose	1	4	51	a
2813	compose	1	4	51	a
2704	compose	1	4	51	a
2690	compose	1	27	51	a
2750	compose	1	10	51	a
2770	compose	1	10	51	a
2782	compose	0	28	51	a
2696	compose	1	6	51	a
2706	compose	1	16	51	a
2717	compose	1	3	51	a
2785	compose	1	5	51	a
2834	compose	1	50	51	a
2772	compose	1	6	51	a
2828	compose	1	11	51	a
2691	compose	1	19	51	a
2741	compose	1	4	51	a
2794	compose	1	8	51	a
850	review	1	3	52	a
858	review	1	3	52	a
859	review	0	6	52	a
869	review	1	7	52	a
871	review	0	13	52	a
874	review	1	18	52	a
875	review	1	12	52	a
885	review	1	16	52	a
901	review	1	3	52	a
1500	review	1	4	52	a
1501	review	1	5	52	a
1502	review	1	3	52	a
1503	review	1	13	52	a
1504	review	1	8	52	a
1505	review	1	13	52	a
1506	review	1	5	52	a
1507	review	1	4	52	a
1508	review	1	2	52	a
1509	review	1	9	52	a
1510	review	1	5	52	a
1511	review	1	7	52	a
1512	review	1	6	52	a
1513	review	1	4	52	a
1514	review	1	7	52	a
1515	review	1	16	52	a
1516	review	1	8	52	a
1517	review	1	5	52	a
1518	review	1	12	52	a
1519	review	1	6	52	a
1520	review	1	4	52	a
1521	review	1	1995	52	a
1522	review	1	7	52	a
1702	review	1	7	52	a
1703	review	1	3	52	a
1704	review	1	4	52	a
1705	review	1	11	52	a
1706	review	1	4	52	a
1707	review	1	4	52	a
1708	review	1	6	52	a
1709	review	1	5	52	a
1710	review	1	4	52	a
1711	review	1	4	52	a
1712	review	1	5	52	a
1713	review	1	8	52	a
1714	review	1	4	52	a
1715	review	1	4	52	a
1716	review	1	4	52	a
1717	review	1	7	52	a
1718	review	1	4	52	a
1719	review	1	3	52	a
1720	review	1	4	52	a
1721	review	1	3	52	a
1722	review	1	3	52	a
1723	review	1	9	52	a
1724	review	1	13	52	a
1725	review	1	5	52	a
1801	review	1	4	52	a
1802	review	1	4	52	a
1803	review	1	15	52	a
1804	review	1	5	52	a
1805	review	1	7	52	a
1806	review	1	6	52	a
1807	review	1	4	52	a
1808	review	1	3	52	a
1809	review	1	5	52	a
1810	review	1	5	52	a
1811	review	1	17	52	a
1812	review	1	4	52	a
1813	review	1	3	52	a
1814	review	1	5	52	a
1815	review	1	15	52	a
1816	review	1	5	52	a
1817	review	1	4	52	a
1818	review	1	7	52	a
1819	review	1	4	52	a
1820	review	0	6	52	a
1821	review	1	5	52	a
1822	review	1	8	52	a
1823	review	1	9	52	a
1824	review	1	7	52	a
1825	review	1	8	52	a
1826	review	1	12	52	a
1852	review	1	5	52	a
1853	review	1	3	52	a
1854	review	1	3	52	a
1855	review	1	7	52	a
1856	review	1	2	52	a
1857	review	1	4	52	a
1858	review	1	3	52	a
1859	review	1	4	52	a
1860	review	0	13	52	a
1861	review	1	5	52	a
1862	review	1	5	52	a
1863	review	1	4	52	a
1864	review	1	4	52	a
1865	review	1	6	52	a
1866	review	1	6	52	a
1867	review	1	4	52	a
1868	review	1	20	52	a
1869	review	1	4	52	a
1870	review	1	6	52	a
1871	review	1	7	52	a
1872	review	1	5	52	a
1873	review	1	4	52	a
1874	review	1	3	52	a
1875	review	1	4	52	a
1876	review	1	7	52	a
1877	learn	n	10	52	a
1878	learn	n	9	52	a
1879	learn	n	5	52	a
1880	learn	n	6	52	a
1881	learn	n	6	52	a
1882	learn	n	8	52	a
1883	learn	n	7	52	a
1884	learn	n	16	52	a
1885	learn	n	5	52	a
1886	learn	n	6	52	a
1887	learn	n	8	52	a
1888	learn	n	11	52	a
1889	learn	n	7	52	a
1890	learn	n	5	52	a
1891	learn	n	8	52	a
1892	learn	n	5	52	a
1893	learn	n	15	52	a
1894	learn	n	23	52	a
1895	learn	n	6	52	a
1896	learn	n	5	52	a
1897	learn	n	5	52	a
1898	learn	n	5	52	a
1899	learn	n	6	52	a
1900	learn	n	8	52	a
1901	learn	n	6	52	a
1877	learn	linked	5	52	a
1878	learn	linked	6	52	a
1879	learn	linked	5	52	a
1880	learn	linked	5	52	a
1881	learn	linked	4	52	a
1882	learn	linked	6	52	a
1883	learn	linked	6	52	a
1884	learn	linked	5	52	a
1885	learn	linked	4	52	a
1886	learn	linked	6	52	a
1887	learn	linked	5	52	a
1888	learn	linked	4	52	a
1889	learn	linked	5	52	a
1890	learn	linked	4	52	a
1891	learn	linked	5	52	a
1892	learn	linked	4	52	a
1893	learn	linked	5	52	a
1894	learn	linked	23	52	a
1895	learn	linked	4	52	a
1896	learn	linked	5	52	a
1897	learn	linked	4	52	a
1898	learn	linked	4	52	a
1899	learn	linked	4	52	a
1900	learn	linked	5	52	a
1901	learn	linked	4	52	a
2915	verbs	1	4	52	a
3088	verbs	1	4	52	a
3016	verbs	1	2	52	p
2906	verbs	1	2	52	a
2970	verbs	1	2	52	a
3098	verbs	1	2	52	p
3051	verbs	1	3	52	p
2918	verbs	1	2	52	a
3046	verbs	1	13	52	p
2868	verbs	1	6	52	a
3064	verbs	1	2	52	p
3120	verbs	1	4	52	a
2887	verbs	1	2	52	p
3080	verbs	1	5	52	p
2865	verbs	1	7	52	p
2894	verbs	1	4	52	p
2863	verbs	1	2	52	a
3113	verbs	1	6	52	a
3067	verbs	1	3	52	a
3027	verbs	1	7	52	a
2801	compose	1	5	52	a
2828	compose	1	3	52	a
2812	compose	1	2	52	a
2765	compose	1	29	52	a
2738	compose	1	11	52	a
2781	compose	1	2	52	a
2777	compose	1	2	52	a
2832	compose	1	3	52	a
2754	compose	1	5	52	a
2794	compose	0	7	52	a
2720	compose	1	3	52	a
2709	compose	1	2	52	a
2708	compose	1	19	52	a
2766	compose	1	3	52	a
2806	compose	1	7	52	a
2712	compose	0	7	52	a
2716	compose	1	4	52	a
2717	compose	1	2	52	a
2701	compose	1	4	52	a
2746	compose	0	6	52	a
0	verbs	1	0	52	p
1760	improve	1	12	53	a
1768	improve	0	48	53	a
1816	improve	1	11	53	a
1820	improve	1	23	53	a
810	improve	1	13	53	a
817	improve	1	9	53	a
827	improve	1	5	53	a
877	improve	1	9	53	a
880	improve	0	21	53	a
882	improve	1	16	53	a
1689	improve	1	6	53	a
1695	improve	1	13	53	a
1696	improve	0	7	53	a
1700	improve	1	6	53	a
1778	improve	1	11	53	a
1782	improve	1	16	53	a
1784	improve	1	22	53	a
1786	improve	1	9	53	a
1788	improve	1	31	53	a
1791	improve	1	11	53	a
1792	improve	1	9	53	a
1834	improve	1	16	53	a
859	improve	1	5	53	a
871	improve	1	10	53	a
1820	improve	1	9	53	a
1860	improve	1	7	53	a
911	review	1	4	53	a
912	review	1	7	53	a
916	review	1	19	53	a
920	review	1	7	53	a
921	review	1	7	53	a
923	review	1	21	53	a
924	review	1	5	53	a
926	review	0	6	53	a
927	review	1	43	53	a
935	review	1	9	53	a
936	review	1	7	53	a
937	review	1	3	53	a
938	review	1	4	53	a
946	review	1	6	53	a
947	review	1	4	53	a
948	review	1	3	53	a
949	review	1	3	53	a
950	review	1	3	53	a
951	review	1	3	53	a
952	review	1	5	53	a
953	review	1	4	53	a
954	review	1	4	53	a
956	review	1	6	53	a
958	review	1	8	53	a
959	review	1	4	53	a
961	review	1	6	53	a
967	review	1	6	53	a
970	review	1	6	53	a
1523	review	1	3	53	a
1524	review	1	3	53	a
1525	review	1	2	53	a
1526	review	1	3	53	a
1527	review	1	3	53	a
